URLs,Subdirectories
https://leetcode.com/contest/weekly-contest-156/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-156', '']"
https://leetcode.com/contest/biweekly-contest-10/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-10', '']"
https://leetcode.com/contest/weekly-contest-157/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-157', '']"
https://leetcode.com/contest/weekly-contest-158/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-158', '']"
https://leetcode.com/contest/biweekly-contest-11/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-11', '']"
https://leetcode.com/contest/weekly-contest-159/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-159', '']"
https://leetcode.com/contest/weekly-contest-160/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-160', '']"
https://leetcode.com/contest/biweekly-contest-12/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-12', '']"
https://leetcode.com/contest/weekly-contest-161/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-161', '']"
https://leetcode.com/contest/weekly-contest-162/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-162', '']"
https://leetcode.com/contest/biweekly-contest-13/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-13', '']"
https://leetcode.com/contest/weekly-contest-163/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-163', '']"
https://leetcode.com/contest/weekly-contest-164/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-164', '']"
https://leetcode.com/contest/biweekly-contest-14/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-14', '']"
https://leetcode.com/contest/weekly-contest-165/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-165', '']"
https://leetcode.com/contest/weekly-contest-166/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-166', '']"
https://leetcode.com/contest/biweekly-contest-15/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-15', '']"
https://leetcode.com/contest/weekly-contest-167/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-167', '']"
https://leetcode.com/contest/weekly-contest-168/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-168', '']"
https://leetcode.com/contest/biweekly-contest-16/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-16', '']"
https://leetcode.com/contest/weekly-contest-169/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-169', '']"
https://leetcode.com/contest/weekly-contest-170/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-170', '']"
https://leetcode.com/contest/biweekly-contest-17/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-17', '']"
https://leetcode.com/contest/weekly-contest-171/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-171', '']"
https://leetcode.com/contest/weekly-contest-172/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-172', '']"
https://leetcode.com/contest/biweekly-contest-18/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-18', '']"
https://leetcode.com/contest/weekly-contest-173/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-173', '']"
https://leetcode.com/contest/weekly-contest-174/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-174', '']"
https://leetcode.com/contest/biweekly-contest-19/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-19', '']"
https://leetcode.com/contest/weekly-contest-175/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-175', '']"
https://leetcode.com/contest/weekly-contest-176/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-176', '']"
https://leetcode.com/contest/biweekly-contest-20/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-20', '']"
https://leetcode.com/contest/weekly-contest-177/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-177', '']"
https://leetcode.com/contest/weekly-contest-178/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-178', '']"
https://leetcode.com/contest/biweekly-contest-21/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-21', '']"
https://leetcode.com/contest/weekly-contest-179/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-179', '']"
https://leetcode.com/contest/weekly-contest-180/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-180', '']"
https://leetcode.com/contest/biweekly-contest-22/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-22', '']"
https://leetcode.com/contest/weekly-contest-181/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-181', '']"
https://leetcode.com/contest/weekly-contest-182/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-182', '']"
https://leetcode.com/contest/biweekly-contest-23/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-23', '']"
https://leetcode.com/contest/weekly-contest-183/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-183', '']"
https://leetcode.com/contest/weekly-contest-184/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-184', '']"
https://leetcode.com/contest/biweekly-contest-24/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-24', '']"
https://leetcode.com/contest/weekly-contest-185/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-185', '']"
https://leetcode.com/contest/weekly-contest-186/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-186', '']"
https://leetcode.com/contest/biweekly-contest-25/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-25', '']"
https://leetcode.com/contest/weekly-contest-187/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-187', '']"
https://leetcode.com/contest/weekly-contest-188/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-188', '']"
https://leetcode.com/contest/biweekly-contest-26/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-26', '']"
https://leetcode.com/contest/weekly-contest-189/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-189', '']"
https://leetcode.com/contest/weekly-contest-190/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-190', '']"
https://leetcode.com/contest/biweekly-contest-27/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-27', '']"
https://leetcode.com/contest/weekly-contest-191/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-191', '']"
https://leetcode.com/contest/weekly-contest-192/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-192', '']"
https://leetcode.com/contest/biweekly-contest-28/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-28', '']"
https://leetcode.com/contest/weekly-contest-193/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-193', '']"
https://leetcode.com/contest/weekly-contest-194/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-194', '']"
